(425,(1013.3511,(1013.49713,1012.22363,2.843423)))
(426,(1013.99963,(1013.6432,1012.22363,3.1695342)))
(427,(1013.9993,(1013.7893,1012.22363,3.4957817)))
(428,(1013.0012,(1013.9354,1012.22363,3.822029)))
(429,(1012.5999,(1014.08154,1012.22363,4.148277)))
(430,(1012.9125,(1014.2277,1012.22363,4.4746604)))
(431,(1013.0,(1014.3739,1012.22363,4.8010445)))
(432,(1012.8,(1014.5201,1012.22363,5.127428)))
(433,(1013.3292,(1014.6663,1012.22363,5.453948)))
(434,(1013.41565,(1014.81256,1012.22363,5.7804685)))
(435,(1012.9938,(1014.9588,1012.22363,6.1069884)))
(436,(1012.9343,(1015.1051,1012.22363,6.433645)))
(437,(1013.0,(1015.2514,1012.22363,6.760301)))
(438,(1012.7957,(1015.3977,1012.22363,7.0869575)))
(439,(1013.0238,(1015.54407,1012.22363,7.41375)))
(440,(1013.24994,(1015.6904,1012.22363,7.740543)))
(441,(1012.74524,(1015.8368,1012.22363,8.067335)))
(442,(1013.00134,(1015.9832,1012.22363,8.394264)))
(443,(1013.1741,(1016.12964,1012.22363,8.721193)))
(444,(1012.46265,(1016.2761,1012.22363,9.048258)))
(445,(1012.24945,(1016.4226,1012.22363,9.375323)))
(446,(1012.4469,(1016.5691,1012.22363,9.702389)))
(447,(1012.8028,(1016.71564,1012.22363,10.02959)))
(448,(1012.4249,(1016.8622,1012.22363,10.3567915)))
(449,(1012.77356,(1017.0087,1012.22363,10.683993)))
(450,(1012.94214,(1012.9182,1014.19464,-2.1850305)))
(451,(1013.09686,(1012.8943,1014.19464,-2.2259874)))
(452,(1012.7699,(1012.87036,1014.19464,-2.2669444)))
(453,(1013.27496,(1012.84644,1014.19464,-2.3079014)))
(454,(1012.6398,(1012.8225,1014.19464,-2.348858)))
(455,(1012.83826,(1012.7986,1014.19464,-2.389815)))
(456,(1012.7968,(1012.77466,1014.19464,-2.430772)))
(457,(1012.9343,(1012.75073,1014.19464,-2.471729)))
(458,(1012.99994,(1012.7268,1014.19464,-2.5126858)))
(459,(1013.0,(1012.7029,1014.19464,-2.5536427)))
(460,(1013.0,(1012.67896,1014.19464,-2.5945997)))
(461,(1013.0,(1012.655,1014.19464,-2.6355567)))
(462,(1012.97815,(1012.6311,1014.19464,-2.6765134)))
(463,(1012.6242,(1012.6072,1014.19464,-2.7174704)))
(464,(1012.6499,(1012.58325,1014.19464,-2.7584274)))
(465,(1012.765,(1012.5593,1014.19464,-2.7993844)))
(466,(1013.01434,(1012.5354,1014.19464,-2.840341)))
(467,(1012.9994,(1012.5115,1014.19464,-2.881298)))
(468,(1013.1576,(1012.48755,1014.19464,-2.922255)))
(469,(1014.06433,(1012.4636,1014.19464,-2.963212)))
(470,(1014.5729,(1012.4397,1014.19464,-3.004169)))
(471,(1015.8981,(1012.4158,1014.19464,-3.0451257)))
(472,(1015.754,(1012.39185,1014.19464,-3.0860827)))
(473,(1016.3999,(1012.3679,1014.19464,-3.1270397)))
(474,(1016.9977,(1012.344,1014.19464,-3.1679966)))
(475,(1018.4344,(1018.4737,1013.2733,5.3040433)))
(476,(1017.76904,(1018.51306,1013.2733,5.344196)))
(477,(1019.00806,(1018.5524,1013.2733,5.3843484)))
(478,(1021.08575,(1018.5918,1013.2733,5.424501)))
(479,(1022.94995,(1018.63116,1013.2733,5.4646535)))
(480,(1023.66876,(1018.67053,1013.2733,5.5048056)))
(481,(1023.362,(1018.7099,1013.2733,5.544958)))
(482,(1023.80884,(1018.74927,1013.2733,5.5851107)))
(483,(1024.2534,(1018.78864,1013.2733,5.625263)))
(484,(1025.9141,(1018.828,1013.2733,5.6654153)))
(485,(1026.3345,(1018.8674,1013.2733,5.705568)))
(486,(1024.9938,(1018.90674,1013.2733,5.7457204)))
(487,(1024.7749,(1018.9461,1013.2733,5.785873)))
(488,(1024.682,(1018.9855,1013.2733,5.826025)))
(489,(1022.9758,(1019.02484,1013.2733,5.8661776)))
(490,(1020.7587,(1019.0642,1013.2733,5.90633)))
(491,(1021.445,(1019.1036,1013.2733,5.9464827)))
